证券代码,证券名称,流通市值,总市值,最新价,涨跌幅,振幅,成交额,换手率,市盈率,市净率,EPS,ROE,每股净资产,股息率,资产负债率,ths名称,明星股,高分红,中概股,中概种类,SEC摘牌,SPAC,空壳公司,所属概念,三级行业,二级行业,一级行业,上市板块,异动值
WBA,沃尔格林联合博姿,152.7,152.7,17.7,0.57,2.61,1.17,0.76,-2.53,1.13,-6.997689195,-35.667382999000004,15.629756686,9.55,0.817544859691,沃尔格林联合博姿,明星股,高分红,,,,,,健康产业,药品零售,零售业,可选消费,Nasdaq Global Select Market,0.37401059099434353
SUN,太阳石油,57.12,57.12,56.64,0.57,1.67,0.29,0.52,14.5,5.84,3.907222738,41.0416666667,9.698639183,5.95,0.856724289481,太阳石油,,,,,,,,能源,石油与天然气的炼制和营销,石油,资源,主板,0.05621774961192453
PL,Planet Labs,5.14,5.14,1.77,0.57,2.56,0.01,0.2,-3.66,0.99,-0.483479838,-25.684338675200003,1.782457058,-,0.262079467576,Planet Labs,,,,,,,,,信息科技咨询与其它服务,信息技术服务,科技,主板,0.0066600282755277535
MLTX,MoonLake,27.14,27.14,42.49,0.57,2.11,0.09,0.35,-75.37,5.48,-0.563759419,-13.22401047,7.760708126,-,0.024782719546,MoonLake,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Capital Market,0.029123673559216315
PSN,Parsons,84.38,84.38,79.73,0.57,1.68,0.34,0.41,52.36,3.69,1.522721734,7.4420295092,21.612209192,-,0.505269604195,Parsons,,,,,,,,,信息科技咨询与其它服务,信息技术服务,科技,主板,0.06182533900406922
NHC,National医疗,14.05,14.05,91.28,0.56,1.13,0.03,0.19,21.04,1.55,4.338419872,7.4926473391999995,59.0219428,2.59,0.305399162036,National医疗,,,,,,,,,保健护理服务,医疗保健设备与服务,医疗保健,主板,0.004280156121796081
SASR,桑德斯普林银行,9.66,9.66,21.49,0.56,2.06,0.06,0.65,7.86,0.61,2.733502407,7.9978905631999995,35.339047734,6.33,0.886789098394,桑德斯普林银行,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.02412242035003818
KRP,Kimbell Royalty,15.45,15.45,16.13,0.56,1.5,0.03,0.22,23.22,1.57,0.694678793,8.3772061996,10.293717872,10.42,0.231219134001,Kimbell Royalty,,,,,,,,,石油与天然气的勘探与生产,石油,资源,主板,0.006554875894494128
WWD,伍德沃德,90.8,90.8,150.58,0.56,2.54,1.17,1.29,31.01,4.15,4.855945233,4.226375136100001,36.320366147,0.6,0.469821983851,伍德沃德,,,,,,,,,航天航空与国防,资本品,工业,Nasdaq Global Select Market,0.39278113605243603
DLO,DLocal,41.47,41.47,14.36,0.56,2.38,0.07,0.17,27.84,9.11,0.515766744,34.8592422718,1.575480365,-,0.58030454063,DLocal,,,,,,,,,交易与支付处理服务,综合金融,金融,Nasdaq Global Select Market,0.024792006104428138
SMP,Standard Motor,7.33,7.33,32.46,0.56,1.15,0.03,0.43,21.46,1.15,1.512341384,5.4852524006,28.125616985,3.57,0.496636239827,Standard Motor,,,,,,,,传感器,汽车零件与设备,汽车,可选消费,主板,0.0052375552825645235
DVA,达维塔保健,117.09,117.09,133.51,0.56,2.3,0.64,0.54,16.93,11.09,7.885233751,78.2092293529,12.042155074,-,0.837609889391,达维塔保健,,,,,,,,"巴菲特持股,生物医药,医疗保健",保健护理服务,医疗保健设备与服务,医疗保健,主板,0.17720396829590765
LMNR,Limoneira,3.57,3.57,19.85,0.56,1.27,0.01,0.17,-36.41,1.94,-0.545184377,-1.9210725855,10.216153164,1.51,0.349086709216,Limoneira,,,,,,,,农产品,农产品,食品饮料,日常消费品,Nasdaq Global Select Market,0.002534088703249792
AMPS,Altus Power,5.82,5.82,3.62,0.56,2.78,0.03,0.54,-62.25,1.3,-0.058152123,-2.1476642572999998,2.779105807,-,0.748840504624,Altus Power,,,,,,,,,电力公用事业,电力,公用事业,主板,0.021756139751694752
RGEN,雷普里根,93.02,93.02,166.58,0.56,2.06,0.57,0.61,223.72,4.72,0.744593144,2.1420937102,35.301831273,-,0.302083514049,雷普里根,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Global Select Market,0.1391676390986931
PFE,辉瑞,1438.29,1438.29,25.4,0.55,1.35,11.83,0.82,67.88,1.62,0.374213607,2.2948422905,15.719797071,6.5,0.605794234904,辉瑞,明星股,高分红,,,,,,"特朗普税改,抗癌医药,生物医药,抗疫,医疗保健",制药,制药,医疗保健,主板,1.006076348198136
IT,加特纳,349.33,349.33,448.78,0.55,1.29,1.32,0.38,39.59,51.32,11.337094919,194.28333656229998,8.744146815,-,0.91313922464,加特纳,,,,,,,,,信息科技咨询与其它服务,信息技术服务,科技,主板,0.12596699287497665
LNTH,Lantheus控股,44.94,44.94,65.56,0.55,1.8,0.38,0.85,13.76,5.51,4.765197807,51.726193728000005,11.901900653,-,0.505864098273,Lantheus控股,,,,,,,,,医疗保健用品,医疗保健设备与服务,医疗保健,Nasdaq Global Market,0.08672066904711426
EVTC,Evertec,24.75,24.75,38.43,0.55,1.02,0.08,0.33,31.05,4.17,1.237747066,14.959973878899998,9.226868579,0.65,0.691604421377,Evertec,,,,,,,,,交易与支付处理服务,综合金融,金融,主板,0.008446322386066659
BCPC,拜切,44.93,44.93,139.26,0.55,1.01,0.08,0.18,41.4,4.26,3.36390735,10.896425581299999,32.664515673,0.57,0.340109728771,拜切,,,,,,,,,多种化学制品,化学制品,原材料,Nasdaq Global Select Market,0.0073153607896771404
ANDE,安德森斯,19.38,19.38,56.91,0.55,2.55,0.09,0.45,19.15,1.51,2.971825107,8.155551078,37.677156415,1.32,0.606644812837,安德森斯,,,,,,,,,农产品,食品饮料,日常消费品,Nasdaq Global Select Market,0.04178409709978074
FENC,Fennec制药,2.5,2.5,9.21,0.55,2.84,0.01,0.57,-15.56,-21.48,-0.592068431,226.12923684030002,-0.428857544,-,1.432623585468,Fennec制药,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Capital Market,0.00969926680257598
MMSI,美好医疗系统,42.84,42.84,73.78,0.55,1.1,0.21,0.49,45.38,3.56,1.625966106,8.047316801,20.701096896,-,0.483065003071,美好医疗系统,,,,,,,,,医疗保健设备,医疗保健设备与服务,医疗保健,Nasdaq Global Select Market,0.02227176690051379
CRESY,Cresud,5.49,5.49,9.23,0.54,2.18,0.01,0.21,3.92,0.4,2.35268773,10.7866161965,22.832787819,7.54,0.575873332658,Cresud,,,,,,,,,农产品,食品饮料,日常消费品,Nasdaq Global Select Market,0.005136691837935064
LCII,LCI Industries,27.31,27.31,107.32,0.54,1.94,0.17,0.61,42.54,2.02,2.522581615,4.692541494199999,53.246964729,3.91,0.54211222244,LCI Industries,,,,,,,,,汽车零件与设备,汽车,可选消费,主板,0.04835780238186711
LFUS,美国力特保险丝,57.73,57.73,231.64,0.54,0.75,0.33,0.57,22.25,2.33,10.411490713,11.0622435314,99.513484442,1.1,0.379146366646,美国力特保险丝,,,,,,,,电子元件,电子制造服务,计算机设备,科技,Nasdaq Global Select Market,0.017543789616077405
MXCT,Maxcyte,3.86,3.86,3.71,0.54,4.2,0.01,0.33,-10.19,1.66,-0.364193716,-15.6018389953,2.229616921,-,0.134590008722,Maxcyte,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Global Select Market,0.01488450434791246
AVIR,Atea,3.12,3.12,3.71,0.54,1.83,0.01,0.17,-2.3,0.56,-1.615359532,-22.7396041359,6.596506878,-,0.066854015678,Atea,,,,,,,,,制药,制药,医疗保健,Nasdaq Global Select Market,0.004677293944544052
CHRD,Chord Energy,77.13,77.13,185.58,0.54,1.8,0.81,1.05,7.53,1.52,24.631925844,20.986771584899998,122.142597091,5.57,0.267035221588,Chord Energy,,,,,,,,,石油与天然气的勘探与生产,石油,资源,Nasdaq Global Select Market,0.16653232930481
ASCB,A SPAC II,0.81,0.81,11.14,0.54,0.54,0.03,4.2,14.95,5.34,0.74499448,5.0401680122,2.085271836,-,0.319920047634,A SPAC II,,,,,,SPAC（特殊目的收购公司）,,,投资银行业与经纪业,综合金融,金融,Nasdaq Global Market,0.002898506021610904
GEO,GEO惩教集团,18.87,18.87,14.87,0.54,1.35,0.19,1.01,17.58,1.46,0.845749799,8.7321197999,10.17947847,-,0.650927414359,GEO惩教集团,,,,,,,,WSB,安全和报警服务,商业服务,工业,主板,0.03350567186355837
CSWI,Csw,37.12,37.12,239.0,0.54,1.46,0.18,0.47,38.29,6.3,6.241891181,12.5389886674,37.925193105,0.41,0.387602441168,Csw,,,,,,,,,商品化工,化学制品,原材料,Nasdaq Global Select Market,0.030870977905199857
SHW,宣伟,778.68,778.68,306.45,0.54,1.32,5.59,0.72,32.6,20.96,9.401144387,70.0743630737,14.623565101,0.83,0.838122538598,宣伟,明星股,,,,,,,新材料,商品化工,化学制品,原材料,主板,0.4954917755689706
SKM,韩国SK电信,78.91,78.91,20.61,0.54,0.44,0.05,0.06,9.65,0.93,2.136517352,9.6322136174,22.2500454,1.36,0.594000237788,韩国SK电信,,高分红,,,,,,,无线电信业务,电信业务,科技,主板,0.0014304504810136003
CRL,查尔斯河,117.98,117.98,229.03,0.54,1.52,0.74,0.63,24.86,3.28,9.214069518,14.441240344299999,69.827739004,-,0.553508535264,查尔斯河,,,,,,,,,生命科学工具和服务,生命科学工具和服务,医疗保健,主板,0.10855353506476535
KMX,车美仕,109.53,109.53,69.59,0.53,1.68,1.83,1.67,22.86,1.8,3.044738733,8.2007615932,38.590978855,-,0.776674437067,车美仕,,,,,,,,汽车制造,汽车零售,零售业,可选消费,主板,0.3177075095591378
FC,富兰克林柯维,5.25,5.25,39.54,0.53,2.11,0.02,0.37,30.67,7.41,1.289009498,7.6598363672,5.338986884,-,0.680863143381,富兰克林柯维,,,,,,,,,人力资源与就业服务,商业服务,工业,主板,0.009909685806904852
PLYM,Plymouth Industrial,9.42,9.42,20.76,0.53,1.36,0.04,0.39,68.97,1.95,0.300999893,2.7296715901,10.64334298,4.41,0.661389598023,Plymouth Industrial,,,,,,,,,工业REIT,股权房地产投资信托 (REITs),房地产,主板,0.00851433427331577
BKNG,Booking,1197.87,1197.87,3521.08,0.53,1.65,5.14,0.43,27.93,-43.65,126.072839002,22573.684210526302,-80.658398279,0.25,1.112726973954,Booking Holdings,明星股,,,,,,,旅游观光,应用软件,软件,科技,Nasdaq Global Select Market,0.6120645458867653
PRMW,Primo Water,30.27,30.27,18.95,0.53,1.06,0.1,0.33,12.71,2.1,1.490617181,17.480361207,9.023211019,1.74,0.590888447346,Primo Water,,,,,,,,,软饮料,食品饮料,日常消费品,主板,0.010747821386023646
CMPR,Cimpress,23.73,23.73,89.08,0.53,1.64,0.09,0.37,56.33,-4.29,1.581358515,-10.6591204469,-20.743758088,-,1.276451253061,Cimpress,,,,,,,,,商业印刷,商业服务,工业,Nasdaq Global Select Market,0.020408349551094027
PLUS,正羽科技,21.08,21.08,78.19,0.53,1.92,0.07,0.34,16.64,2.4,4.698476782,11.3002389131,32.563756668,-,0.449890542537,正羽科技,,,,,,,,,技术产品经销商,计算机设备,科技,Nasdaq Global Select Market,0.020789443653295207
TFC,Truist Financial,510.75,510.75,38.17,0.53,1.76,1.78,0.35,-36.3,0.87,-1.051494063,2.0301555265,43.958729419,5.45,0.889612101114,Truist Financial,明星股,高分红,,,,,,,区域性银行,银行,金融,主板,0.26172628785364416
SMAR,Smartsheet,52.61,52.61,38.28,0.53,2.23,0.39,0.73,-50.28,8.68,-0.76137285,-19.171736846,4.408650859,-,0.547017186812,Smartsheet,,,,,,,,SaaS,应用软件,软件,科技,主板,0.11942967970385585
FRGE,Forge Global,3.46,3.46,1.92,0.52,4.19,0.01,0.23,-3.84,1.31,-0.500087381,-30.9559632115,1.460624755,-,0.136172444977,Forge Global,,,,,,SPAC（特殊目的收购公司）,,,金融交易所和数据,综合金融,金融,主板,0.015344942622349962
FSK,FS KKR Capital,54.14,54.14,19.33,0.52,0.83,0.18,0.34,7.78,0.79,2.485124663,10.042565471500001,24.454912096,15.52,0.557243519297,FS KKR Capital,,,,,,,,,资产管理与托管银行,综合金融,金融,主板,0.011478795702914947
RGR,斯特姆-鲁格,8.09,8.09,46.47,0.52,1.27,0.04,0.5,16.77,2.44,2.770785286,14.870639469899999,19.063106208,2.32,0.168237562591,斯特姆-鲁格,,,,,,,,"军工,枪械制造",休闲用品,耐用商品,可选消费,主板,0.0079629831649509
ANGO,AngioDynamics,2.33,2.33,5.81,0.52,11.76,0.02,0.78,-1.21,1.06,-4.802627458,-57.253506735399995,5.460006237,-,0.326755776654,AngioDynamics,,,,,,,,,医疗保健设备,医疗保健设备与服务,医疗保健,Nasdaq Global Select Market,0.14162133967347765
SUZ,Suzano,154.52,154.52,11.67,0.52,2.02,0.13,0.09,5.54,1.75,2.107411152,36.2293486304,6.687047094,1.53,0.687935399369,Suzano,,,,,,,,,纸制品,纸类与林业产品,原材料,主板,0.028245549295582904
GETY,Getty Images,16.01,16.01,3.92,0.51,3.59,0.01,0.06,82.8,2.53,0.04734227,3.2825089577999997,1.550147846,-,0.738088932842,Getty Images,,,,,,SPAC（特殊目的收购公司）,,,互联网服务和基础设施,信息技术服务,科技,主板,0.00801036853998159
CIGI,高力国际集团,54.07,54.07,108.03,0.51,1.26,0.09,0.17,82.5,6.38,1.309514448,9.7994450126,16.942411334,0.28,0.649304667569,高力国际集团,,,,,,,,房地产服务,房地产服务,房地产管理和开发,房地产,Nasdaq Global Select Market,0.011329087494094205
CLFD,克利尔菲尔德通讯,4.34,4.34,29.51,0.51,1.74,0.03,0.74,33.36,1.45,0.884632559,-1.7124523371,20.405365701,-,0.105872853657,克利尔菲尔德通讯,,,,,,,,光纤,通信设备,计算机设备,科技,Nasdaq Global Market,0.011726004395214935
J,雅各布工程,182.08,182.08,144.91,0.51,1.16,0.57,0.31,25.95,2.73,5.584835206,2.5953355947,53.149399706,0.74,0.505830311036,雅各布工程,,,,,,,,,调查和咨询服务,商业服务,工业,主板,0.050696538755978925
TKC,土耳其移动通信,52.62,52.62,5.98,0.5,1.76,0.03,0.05,11.82,1.21,0.505877432,10.8401968183,4.926113785,1.27,0.505288893939,土耳其移动通信,,,,,,,,,无线电信业务,电信业务,科技,主板,0.006408559405283002
WPM,Wheaton Precious,244.78,244.78,54.0,0.5,2.27,0.81,0.33,45.53,3.5,1.186083785,7.846989799699999,15.410582568,1.12,0.006495206711,Wheaton Precious,,,,,,,,黄金,黄金,金属与采矿,资源,主板,0.19511988581486414
REI,Ring Energy,3.96,3.96,2.0,0.5,3.02,0.02,0.58,3.78,0.5,0.529795457,14.487205087400001,3.973961509,-,0.428561596985,Ring Energy,,,,,,,,,石油与天然气的勘探与生产,石油,资源,主板,0.018380359206357305
VIAV,Viavi Solutions,17.83,17.83,8.01,0.5,2.38,0.07,0.38,356.55,2.45,0.022465269,2.8897659994,3.270943177,-,0.607800883525,Viavi Solutions,,,,,,,,,通信设备,计算机设备,科技,Nasdaq Global Select Market,0.029915813301495047
DADA,达达,5.32,5.32,2.01,0.5,8.0,0.09,1.68,-1.92,0.68,-1.044785794,-31.179417799499998,2.96585408,-,0.266305345965,达达,,,热门中概股,,,,,,大卖场与超市,零售业,可选消费,Nasdaq Global Select Market,0.29589800647714704
OSIS,OSI系统,22.98,22.98,134.82,0.5,3.16,0.14,0.61,20.23,2.98,6.665455452,6.6058714105,45.197221418,-,0.553748471599,OSI系统,,,,,,,,电子元件,电子元件,计算机设备,科技,Nasdaq Global Select Market,0.08559416699120104
VET,朱砂能源公司,19.44,19.44,12.09,0.5,2.08,0.08,0.42,-10.8,0.85,-1.1194934,-7.3868446654,14.284914266,2.57,0.513833382966,朱砂能源公司,,,,,,,,,石油与天然气的勘探与生产,石油,资源,主板,0.027348815326482926
NVRI,Enviri,6.46,6.46,8.09,0.5,2.24,0.02,0.28,-7.5,1.23,-1.078738531,-15.7645161556,6.552909757,-,0.798424411256,Enviri,,,,,,,,废物管理,环境与设施服务,商业服务,工业,主板,0.01020649836806412
EQT,EQT能源,179.33,179.33,40.61,0.49,2.92,2.84,1.6,28.92,1.18,1.404400442,0.6913624355,34.339863494,1.51,0.403600512927,EQT能源,,,,,,,,"页岩油,油气开采",石油与天然气的勘探与生产,石油,资源,主板,1.0433724665344628
ACM,AECOM,127.93,127.93,94.05,0.49,1.37,0.58,0.45,206.92,5.69,0.454517047,4.2352411457,16.521380375,0.85,0.786809934854,AECOM,,,,,,,,特朗普,建筑与工程,资本品,工业,主板,0.07127460874092074
RY,加拿大皇家银行,1387.87,1387.87,98.16,0.49,0.87,0.49,0.04,12.46,1.59,7.879647123,3.0936877536,61.616828488,4.09,0.941000959783,加拿大皇家银行,明星股,高分红,,,,,,,综合性银行,银行,金融,主板,0.02055112793901142
HOLI,和利时自动化,15.24,15.24,24.55,0.49,1.6,0.03,0.17,18.35,1.23,1.337722484,3.7870267923000003,20.008844715,-,0.327473092109,和利时自动化,,,中概股,,,,,工业4.0,工业机械,资本品,工业,Nasdaq Global Select Market,0.007273795700459426
GSK,葛兰素史克,845.81,845.81,41.11,0.49,1.08,1.12,0.13,14.06,5.19,2.924445523,41.1609939445,7.920571104,3.47,0.783153970003,葛兰素史克,明星股,高分红,,,,,,"减肥药,医疗保健",制药,制药,医疗保健,主板,0.07120581097875824
NOG,Northern石油天然气,43.72,43.72,43.27,0.49,1.39,0.44,1.01,4.74,2.14,9.134321201,66.0931005938,20.265177162,3.58,0.543362944346,Northern石油天然气,,,,,,,,,石油与天然气的勘探与生产,石油,资源,主板,0.06752442629880293
WABC,西美银行,12.66,12.66,47.44,0.49,1.2,0.07,0.57,7.82,1.64,6.063722918,23.5298224587,28.971212235,3.67,0.878563464869,西美银行,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.011294512985054378
PBF,PBF Energy,68.85,68.85,57.78,0.49,2.47,0.76,1.11,3.22,1.06,17.962504964,37.495073352300004,54.448082671,1.56,0.539102573013,PBF Energy,,,,,,,,能源,石油与天然气的炼制和营销,石油,资源,主板,0.25750760752239293
ALTR,Altair Engineering,69.4,69.4,83.58,0.49,1.05,0.23,0.33,-777.46,9.76,-0.107503366,-1.3935258655,8.567160783,-,0.478302418861,Altair Engineering,,,,,,,,,应用软件,软件,科技,Nasdaq Global Select Market,0.020582744457655462
OLP,OLP房产信托,4.83,4.83,22.73,0.49,1.15,0.01,0.15,16.31,1.58,1.393377191,9.511971066400001,14.430774787,7.92,0.595926240077,OLP房产信托,,,,,,,,,多样化REIT,股权房地产投资信托 (REITs),房地产,主板,0.0019713302914466076
CLS,天弘科技,51.63,51.63,43.46,0.49,4.39,1.4,2.75,16.06,3.02,2.706939143,5.8448275862,14.405865493,-,0.700634937293,天弘科技,,,,,,,,电子元件,技术产品经销商,计算机设备,科技,主板,1.1536223338518905
GM,通用汽车,522.76,522.76,45.84,0.48,1.65,5.58,1.07,4.88,0.78,9.393237748,4.5536505608,58.399070908,0.85,0.744745852179,通用汽车,明星股,高分红,,,,,,"汽车制造,新能源汽车,无人驾驶,新能源汽车,巴菲特持股",汽车制造商,汽车,可选消费,主板,0.7402389410510902
VSTS,Vestis,24.84,24.84,18.9,0.48,1.12,0.15,0.63,12.94,2.75,1.460372926,1.3770279054,6.878700659,0.37,0.714032056971,Vestis,,,,,,,,,大卖场与超市,零售业,可选消费,主板,0.018414268806771276
CABO,Cable One,21.87,21.87,389.24,0.48,3.81,0.3,1.36,8.18,1.17,47.594115639,14.730229092,333.35332468,3.01,0.726425685778,Cable One,,,,,,,,,有线和卫星电视,媒体娱乐,科技,主板,0.24293355368903227
MLCO,新濠博亚娱乐,28.1,28.1,6.34,0.48,3.8,0.18,0.65,-8.6,-2.18,-0.737591517,30.5875033039,-2.904339924,-,1.100784972223,新濠博亚娱乐,,,中概股,回港中概股,SEC确定摘牌名单,,,,赌场与赌博,酒店餐饮,可选消费,Nasdaq Global Select Market,0.13720952115387158
BOOT,Boot Barn,32.66,32.66,107.79,0.48,1.73,0.48,1.47,19.92,3.59,5.411247339,13.933548457799999,30.063236936,-,0.455666400758,Boot Barn,,,,,,,,,服装零售,零售业,可选消费,主板,0.11015059354270382
KW,Kennedy-Wilson,11.72,11.72,8.5,0.47,2.07,0.05,0.39,-3.86,0.67,-2.202805437,-16.3372859025,12.725950701,11.29,0.766808003008,Kennedy-Wilson,,,,,,,,房地产服务,多样化REIT,股权房地产投资信托 (REITs),房地产,主板,0.019240292639379805
BRKR,布鲁克,117.68,117.68,80.97,0.47,2.32,0.4,0.34,27.55,8.54,2.939422082,34.299478121199996,9.476058266,0.25,0.667450998847,布鲁克,,,,,,,,,医疗保健设备,医疗保健设备与服务,医疗保健,Nasdaq Global Select Market,0.11210167374915256
AOS,A.O.史密斯,122.37,122.37,83.21,0.47,2.15,1.1,0.9,21.99,6.5,3.78477084,30.990228557100004,12.795870941,1.49,0.426117800803,A.O.史密斯,,,,,,,,,建筑产品,资本品,工业,主板,0.2731238171905822
PBH,普雷斯蒂奇,34.99,34.99,70.47,0.47,1.22,0.11,0.32,-43.37,2.19,-1.624816855,10.4920461954,32.237662703,-,0.520749887791,普雷斯蒂奇,,,,,,,,,保健护理产品经销商,医疗保健设备与服务,医疗保健,主板,0.014372188883268003
COR,Cencora,480.51,480.51,240.88,0.47,1.36,2.34,0.49,25.74,52.7,9.359481384,83.9084163699,4.570352373,0.83,0.983594819483,Cencora,,,,,,,,"生物医药,医疗保健",保健护理产品经销商,医疗保健设备与服务,医疗保健,主板,0.23205923202609924
AES,爱依斯电力,122.33,122.33,17.21,0.47,1.93,0.83,0.67,49.13,4.92,0.350305443,10.1116751269,3.500240727,3.89,0.833723967053,爱依斯电力,,,,,,,,光伏,光伏,资本品,工业,主板,0.17496243621095875
SBUX,星巴克,999.18,999.18,88.25,0.47,2.14,6.36,0.63,23.27,-11.6,3.79228519,-12.3341440509,-7.609830495,2.49,1.295030449251,星巴克,明星股,高分红,,,,,,"餐饮连锁,O2O,健康产业",餐馆,酒店餐饮,可选消费,Nasdaq Global Select Market,1.153104973652334
SFIX,Stitch Fix,2.6,2.6,2.16,0.47,3.49,0.01,0.46,-2.14,1.22,-1.011037996,-30.836704075900002,1.774721266,-,0.603818203434,Stitch Fix,,,,,,,,,服装零售,零售业,可选消费,Nasdaq Global Select Market,0.012927599356184424
REXR,雷克斯工业房地产,94.1,94.1,43.2,0.47,0.95,0.65,0.69,39.39,1.17,1.096682728,0.7767940206999999,36.884263408,3.61,0.320313755061,雷克斯工业房地产,,,,,,,,,工业REIT,股权房地产投资信托 (REITs),房地产,主板,0.04672679017388009
BDX,碧迪医疗,668.95,668.95,231.55,0.46,1.37,1.71,0.26,53.26,2.64,4.347491507,1.0992020028,87.683642403,1.61,0.515399625053,碧迪医疗,明星股,,,,,,,"医疗器械,医疗保健",医疗保健设备,医疗保健设备与服务,医疗保健,主板,0.16400922536620718
EA,艺电,341.94,341.94,127.9,0.46,1.75,1.56,0.46,31.69,4.54,4.035901027,14.7173883718,28.176499011,0.59,0.446794448116,艺电,明星股,,,,,,,"电子竞技,网络游戏",互动家庭娱乐,媒体娱乐,科技,Nasdaq Global Select Market,0.24068467036184604
GCO,格涅斯科,3.01,3.01,26.2,0.46,3.22,0.03,1.06,-17.87,0.53,-1.46622877,-2.856468687,49.771962085,-,0.570489288588,格涅斯科,,,,,,,,,服装零售,零售业,可选消费,主板,0.03296187228852557
MMM,3M,508.15,508.15,91.83,0.46,1.21,4.15,0.82,-7.26,10.57,-12.640928347,-71.63705258850001,8.686911017,25.48,0.903756425465,3M,明星股,高分红,,,,,,"苹果股,健康产业,安防",工业集团企业,资本品,工业,主板,0.3391016485470489
ARAY,精确射线,2.17,2.17,2.19,0.46,3.21,0.01,0.35,-14.93,4.56,-0.146689333,-24.853916614,0.480524286,-,0.899962212659,精确射线,,,,,,,,"抗癌医药,机器人",医疗保健设备,医疗保健设备与服务,医疗保健,Nasdaq Global Select Market,0.012131557161003746
RPM,RPM International,138.27,138.27,107.38,0.46,1.38,0.44,0.32,24.73,5.89,4.342443666,18.173715128199998,18.225781551,1.68,0.632080169165,RPM International,,,,,,,,,特种化学制品,化学制品,原材料,主板,0.05398427320003924
TD,多伦多道明银行,1049.98,1049.98,59.38,0.46,0.92,1.51,0.14,11.97,1.25,4.959467008,2.5157456816,47.594262546,2.38,0.941160986597,多伦多道明银行,明星股,高分红,,,,,,,综合性银行,银行,金融,主板,0.07188378355508733
GLPG,Galapagos,18.95,18.95,28.76,0.45,1.85,0.02,0.11,8.07,0.61,3.564741854,7.9561529708,47.074219882,-,0.358431962576,Galapagos,,,,,,,,,制药,制药,医疗保健,Nasdaq Global Select Market,0.005754488430717989
YY,欢聚,20.32,20.32,33.38,0.45,1.56,0.11,0.53,6.73,0.39,4.958560942,5.8407127769,84.719636428,2.13,0.37385271925,欢聚,明星股,,中概股,,,,,"互联网+,直播股",互动媒体与服务,媒体娱乐,科技,Nasdaq Global Select Market,0.023920809396723502
DEI,道格拉斯艾美特,22.38,22.38,13.37,0.45,2.55,0.12,0.54,-52.4,1.01,-0.255156301,-1.7860115142000001,13.263049142,5.68,0.601274359414,道格拉斯艾美特,,,,,,,,,办公REIT,股权房地产投资信托 (REITs),房地产,主板,0.05386940428064623
TAL,好未来,85.62,85.62,13.41,0.45,5.09,1.68,1.94,-2396.32,2.34,-0.00559608,-0.0951944392,5.735626025,-,0.261606806402,好未来,明星股,,热门中概股,,,,,"在线教育,内地教育,教育服务",教育服务,社会服务,可选消费,主板,1.5482240329516528
EPD,Enterprise Products,630.09,630.09,29.06,0.45,1.31,2.21,0.35,11.39,2.27,2.551371913,20.3404787293,12.785454115,6.9,0.594150629737,Enterprise Products,明星股,高分红,,,,,,,石油与天然气的储存和运输,石油,资源,主板,0.19903738613886662
NNOX,Nano-x Imaging,5.18,5.18,8.96,0.45,3.03,0.06,1.19,-8.52,2.65,-1.051869456,-29.4890270116,3.38382264,-,0.105804763821,Nano-x Imaging,,,,,,,,英伟达持股,医疗保健设备,医疗保健设备与服务,医疗保健,Nasdaq Global Market,0.05108895127016214
NHI,National Health,27.31,27.31,62.89,0.45,0.85,0.06,0.2,20.13,2.18,3.123880177,10.7483746187,28.87637516,5.72,0.488022005401,National Health,,,,,,,,,多样化REIT,股权房地产投资信托 (REITs),房地产,主板,0.004591655591588632
SANM,新美亚电子,35.12,35.12,62.97,0.45,1.4,0.24,0.68,12.77,1.55,4.93085978,2.5697248605,40.745338225,-,0.507769804305,新美亚电子,,,,,,,,"电子元件,信息技术",电子制造服务,计算机设备,科技,Nasdaq Global Select Market,0.03898469680186205
BCSA,Blockchain,1.5,1.5,11.2,0.45,0.63,0.05,3.36,24.75,16.3,0.452610856,4.0170793033,0.687137602,-,0.668040411843,Blockchain,,,,,,SPAC（特殊目的收购公司）,空壳公司,,投资银行业与经纪业,综合金融,金融,Nasdaq Global Market,0.00523696271735212
NX,夸斯建材,11.2,11.2,33.81,0.45,1.19,0.06,0.5,12.89,2.02,2.622676595,1.1355799608000001,16.762376851,0.95,0.317660003442,夸斯建材,,,,,,,,,建筑产品,资本品,工业,主板,0.00986042362621493
METC,Ramaco Resources A,7.07,8.48,15.98,0.44,2.97,0.07,0.93,10.31,2.3,1.550461423,24.252397234500002,6.961941543,3.21,0.444900846455,Ramaco Resources A,,,,,,,,煤炭,多种金属与采矿,金属与采矿,资源,Nasdaq Global Select Market,0.05026457257542448
ASTH,Astrana Health,20.57,20.57,36.72,0.44,2.94,0.03,0.15,33.88,3.35,1.08373792,10.4975972074,10.96317897,-,0.55990447426,Astrana Health,,,,,,,,,保健护理服务,医疗保健设备与服务,医疗保健,Nasdaq Capital Market,0.01693852939008168
